,X,UniqueID,CAS,ChemicalNumber,Chemical,FacilityID,Longitude,Latitude,FacilityName,Street,City,County,State,ZIPCode,ZIP9,FIPS,STFIPS,StackHeight,StackVelocity,StackDiameter,StackTemperature,ChromHexPercent,ModeledNAICS,PoundsReleased_2016,PoundsReleased_2017,PoundsReleased_2018,PoundsReleased_2019,PoundsReleased_2020,PoundsPT_2016,PoundsPT_2017,PoundsPT_2018,PoundsPT_2019,PoundsPT_2020,Score_2016,Score_2017,Score_2018,Score_2019,Score_2020,NCScore_2016,NCScore_2017,NCScore_2018,NCScore_2019,NCScore_2020,CScore_2016,CScore_2017,CScore_2018,CScore_2019,CScore_2020,Hazard_2016,Hazard_2017,Hazard_2018,Hazard_2019,Hazard_2020,HazardC_2016,HazardC_2017,HazardC_2018,HazardC_2019,HazardC_2020,HazardNC_2016,HazardNC_2017,HazardNC_2018,HazardNC_2019,HazardNC_2020,population_1km,WhtPercent_1km,NWPercent_1km,HispPercent_1km,BlkPercent_1km,AsianPercent_1km,AmerIndPercent_1km,Under5Percent_1km,ReprodFemPercent_1km,Over64Percent_1km,EduPercent_1km,housing_units_1km,VacPercent_1km,OwnOccPercent_1km,avg_median_income_1km,avg_median_house_value_1km,facility_count_1km,population_5km,WhtPercent_5km,NWPercent_5km,HispPercent_5km,BlkPercent_5km,AsianPercent_5km,AmerIndPercent_5km,Under5Percent_5km,ReprodFemPercent_5km,Over64Percent_5km,EduPercent_5km,housing_units_5km,VacPercent_5km,OwnOccPercent_5km,avg_median_income_5km,avg_median_house_value_5km,facility_count_5km,population_10km,WhtPercent_10km,NWPercent_10km,HispPercent_10km,BlkPercent_10km,AsianPercent_10km,AmerIndPercent_10km,Under5Percent_10km,ReprodFemPercent_10km,Over64Percent_10km,EduPercent_10km,housing_units_10km,VacPercent_10km,OwnOccPercent_10km,avg_median_income_10km,avg_median_house_value_10km,facility_count_10km,GEOID_tract,populationE_tract,WhtPercent_tract,NWPercent_tract,HispPercent_tract,BlkPercent_tract,AsianPercent_tract,AmerIndPercent_tract,Under5Percent_tract,ReprodFemPercent_tract,Over64Percent_tract,EduPercent_tract,housing_unitsE_tract,VacPercent_tract,OwnOccPercent_tract,medincomeE_tract,median_house_valueE_tract,facility_count_tract,GEOID_county,populationE_county,WhtPercent_county,NWPercent_county,HispPercent_county,BlkPercent_county,AsianPercent_county,AmerIndPercent_county,Under5Percent_county,ReprodFemPercent_county,Over64Percent_county,EduPercent_county,housing_unitsE_county,VacPercent_county,OwnOccPercent_county,medincomeE_county,median_house_valueE_county,facility_count_county,geometry, 
1490,1503,315_77588SLVNT4704S,50000,315,Formaldehyde,77588SLVNT4704S,-95.29587,29.57343,SOLVCHEM INC - PEARLAND FACILITY,1904 MYKAWA RD,PEARLAND,BRAZORIA,TX,77581,77581,48039,48,30.5,15.2,0.3,366.5,0.34,424690,NA,0.0186,NA,NA,NA,NA,0.0186,NA,NA,NA,NA,0.118838,NA,NA,NA,NA,0.000930037,NA,NA,NA,NA,0.118838,NA,NA,NA,NA,855.6,NA,NA,NA,NA,855.6,NA,NA,NA,NA,6.696,NA,NA,NA,683.0832484,0.891499875,0.108500125,0.391030511,0.008825606,0,0.025053332,0.058007776,0.204389385,0.180315583,0.093995792,280.292855,0.048498504,0.951501496,67226,178000,2,48643.18867,0.665311702,0.334688298,0.347311142,0.153852036,0.068111677,0.008072803,0.077331658,0.248303424,0.094658792,0.073509127,17372.90633,0.073006357,0.926993643,103719.1795,227992.6829,2,219994.2796,0.566046135,0.433953865,0.398278128,0.198964196,0.091179457,0.006430687,0.074821374,0.239682867,0.103822556,0.142789572,74804.4715,0.063286273,0.936713727,88399.77698,200895.5224,3,48039660503,2889,0.88992731,0.11007269,0.391831083,0.010730357,0,0.030460367,0.056767047,0.191069574,0.173762548,0.080446927,1161,0.046511628,0.953488372,60625,167300,2,48039,360677,0.724093857,0.275906143,0.306265717,0.139839801,0.066976824,0.006656926,0.069377864,0.234606033,0.115740677,0.120675446,136285,0.10831713,0.89168287,81447,197700,16,c(-10608287.723102, 3448835.2510413)
1491,1504,315_77590MRTHNFOOTO,50000,315,Formaldehyde,77590MRTHNFOOTO,-94.909444,29.379167,MARATHON PETROLEUM CO LP (PART),502 10TH ST S,TEXAS CITY,GALVESTON,TX,77590,77590,48167,48,46.5,1.2,1.2,670.6,0.18,221112,405,343,273,NA,NA,405,343,273,NA,NA,648.495,629.25,426.097,NA,NA,5.07518,4.92457,3.33467,NA,NA,648.495,629.25,426.097,NA,NA,18630000,15778000,12558000,NA,NA,18630000,15778000,12558000,NA,NA,145800,123480,98280,NA,NA,377.0428058,0.744501252,0.255498748,0.585432904,0.200654974,0.012667695,0,0.087218084,0.275035698,0.111335795,0.310110258,224.5539302,0.299272833,0.700727167,15600,95766.66667,1,24665.93775,0.620415828,0.379584172,0.365055435,0.20513857,0.007789497,0.00254411,0.0577721,0.212797481,0.154950305,0.176611349,10065.64763,0.131006339,0.868993661,54313.36364,116388.4615,3,54212.66614,0.590120964,0.409879036,0.307613775,0.280369591,0.007689779,0.002611918,0.067243792,0.215274902,0.170606505,0.154100324,24242.34119,0.145318658,0.854681342,55629.65,131713.3333,3,48167726200,2699,0.656168951,0.343831049,0.39755465,0.287884402,0.001111523,0.001111523,0.031863653,0.228973694,0.187106336,0.218957871,1400,0.265,0.735,45742,74400,3,48167,332885,0.788067951,0.211932049,0.246340328,0.125595927,0.033251724,0.003923277,0.063904952,0.230469982,0.139489614,0.109877356,146445,0.170760354,0.829239646,73330,199200,5,c(-10565270.9775527, 3423994.5828962)
1492,1505,315_7759WBLNCH2415T,50000,315,Formaldehyde,7759WBLNCH2415T,-94.925,29.374444,BLANCHARD REFINING CO LLC,2401 5TH AVE S,TEXAS CITY,GALVESTON,TX,77590,77590,48167,48,87,0.1,2.3,713.7,0.2,324110,13661,14961,20161,12730,17450,13661,14961,20161,12730,17450,10636.38813,11730.63014,15793.70309,10656.57,14075.943,83.2412641,91.8049589,123.6029311,83.3992,110.15881,10636.38813,11730.63014,15793.70309,10656.57,14075.943,628406000,688206000,927406000,585580000,802700000,628406000,688206000,927406000,585580000,802700000,4917960,5385960,7257960,4582800,6282000,33.35742463,0.939922481,0.060077519,0.701550388,0.034883721,0,0,0.007751938,0.195736434,0.339147287,0.204334365,26.89280745,0.415865385,0.584134615,NA,73800,1,29268.67721,0.609702189,0.390297811,0.363925302,0.232145569,0.006711313,0.00251035,0.06352344,0.221216169,0.151047615,0.182287798,12103.17246,0.143674793,0.856325207,57507,134675.8621,3,61560.58984,0.576467388,0.423532612,0.29667045,0.297758363,0.007598415,0.002635624,0.068670717,0.218082818,0.170428384,0.152239808,27326.74239,0.144050827,0.855949173,55984.93478,136213.7255,3,48167726200,2699,0.656168951,0.343831049,0.39755465,0.287884402,0.001111523,0.001111523,0.031863653,0.228973694,0.187106336,0.218957871,1400,0.265,0.735,45742,74400,3,48167,332885,0.788067951,0.211932049,0.246340328,0.125595927,0.033251724,0.003923277,0.063904952,0.230469982,0.139489614,0.109877356,146445,0.170760354,0.829239646,73330,199200,5,c(-10567002.6635515, 3423391.23835522)
1493,1506,315_77630NLNDROLDHI,50000,315,Formaldehyde,77630NLNDROLDHI,-93.742972,30.218082,INTERNATIONAL PAPER ORANGE MILL,1750 IP WAY,ORANGE,ORANGE,TX,77632,77632,48361,48,21.6,9.1,1.6,338.2,0.28,322130,9015.4,10058.01,10233.07,9838.21,10468.92,9015.4,10058.01,10233.07,9838.211,10468.92,1911.679,2146.927,2145.895,4515.531,2294.109,14.960938,16.802004,16.793946,35.338973,17.95392,1911.679,2146.927,2145.895,4515.531,2294.109,363819532,409773750.1,408643148.4,397151623.1,434622303.6,363814000,409768000,408636400,397145600,434617200,2852772,3212630.06,3204772.36,3114119.05,3406455.6,51.20174797,0.96875,0.03125,0.032552083,0.013020833,0,0.005208333,0.063802083,0.278645833,0.149739583,0.093959732,24.00081936,0.119444444,0.880555556,90592,131800,1,2430.618629,0.932540469,0.067459531,0.049228542,0.024888548,0,0.005214533,0.050290286,0.182806043,0.183555651,0.103347293,1158.632436,0.142846509,0.857153491,65733.33333,113320,1,9504.346994,0.917929694,0.082070306,0.032370207,0.036363044,0.009533889,0.007154575,0.052155705,0.196044844,0.210381632,0.078124706,4375.847619,0.156220196,0.843779804,66675.70588,135543.75,1,48361021100,1871,0.963121325,0.036878675,0.057188669,0.006413683,0,0.002137894,0.045964725,0.173703902,0.183858899,0.100509832,876,0.114155251,0.885844749,53063,106200,1,48361,84069,0.87423426,0.12576574,0.076794062,0.087154599,0.012156681,0.003366282,0.068479463,0.21790434,0.155943332,0.12073603,37404,0.15265747,0.84734253,59399,113500,6,c(-10435419.9084881, 3531613.16542197)
1494,1507,315_77631DPNTSFARMR,50000,315,Formaldehyde,77631DPNTSFARMR,-93.753863,30.054796,PERFORMANCE MATERIALS NA INC,FARM RD 1006,ORANGE,ORANGE,TX,77630,77630,48361,48,20.1,4,0.5,533.2,0.25,325110,25997.64,30141.02,32108.57,45332.91,NA,25997.6,30141,32108.6,45332.9,NA,21214,24342.9,25698.2,35984.8,NA,166.023,190.509,201.116,281.62,NA,21214,24342.9,25698.2,35984.8,NA,1195891440,1386486920,1476994220,2085313860,NA,1195891440,1386486920,1476994220,2085313860,NA,9359150.4,10850767.2,11559085.2,16319847.6,NA,176.2733331,0.799988214,0.200011786,0.111923094,0.036064063,0.013830008,0,0.058505831,0.394106579,0.142131199,0.282064973,77.5372695,0.157706351,0.842293649,79959.5,101750,2,5462.257513,0.725417713,0.274582287,0.113679455,0.170501886,0.006487686,0,0.100309734,0.274023659,0.170245431,0.218812065,2495.306088,0.13655555,0.86344445,68845.72727,118670,5,25111.02405,0.667036518,0.332963482,0.084719322,0.261061021,0.019464258,0.000784356,0.067699812,0.235683707,0.168136311,0.13292751,12461.61062,0.186004459,0.813995541,69139.53333,126233.3333,5,48361020300,2825,0.74300885,0.25699115,0.107610619,0.201061947,0.018053097,0,0.105132743,0.213097345,0.162477876,0.208735399,1158,0.07253886,0.92746114,34899,85200,4,48361,84069,0.87423426,0.12576574,0.076794062,0.087154599,0.012156681,0.003366282,0.068479463,0.21790434,0.155943332,0.12073603,37404,0.15265747,0.84734253,59399,113500,6,c(-10436632.2890623, 3510595.30475088)
1495,1508,315_77643WSTMNHWY73,50000,315,Formaldehyde,77643WSTMNHWY73,-94.095278,29.853056,VEOLIA ES TECHNICAL SOLUTIONS LLC PORT ARTHUR FACILITY,7665 HWY 73,BEAUMONT,JEFFERSON,TX,77705,77705,48245,48,21.3,16.1,1.5,365.4,0.19,562211,192,291,299,117,125,192,291,299,75,83,29.5567,58.6094,42.4711,29.9478,42.1514,0.231314,0.458682,0.332383,0.234374,0.32988,29.5567,58.6094,42.4711,29.9478,42.1514,8832000,13386000,13754000,3450000,3818000,8832000,13386000,13754000,3450000,3818000,69120,104760,107640,27000,29880,9.327778936,0.901573507,0.098426493,0.136155703,0.052995347,0,0,0.110844279,0.183652087,0.173567004,0.123584653,3.646020536,0.11000775,0.88999225,101097.5,150150,1,414.7815666,0.910171893,0.089828107,0.138502066,0.059073624,0,0,0.113410224,0.194721257,0.176496555,0.107594356,157.6673448,0.105247264,0.894752736,101097.5,150150,1,4756.01534,0.792149306,0.207850694,0.175021311,0.143507762,0.001202946,0.000580728,0.088965861,0.21975736,0.174235581,0.151389536,1943.899328,0.110064192,0.889935808,71075.77778,126300,1,48245011600,2279,0.867485739,0.132514261,0.14918824,0.032031593,0.003071523,0.002193945,0.095655989,0.134269416,0.152698552,0.173114754,966,0.144927536,0.855072464,85859,135400,4,48245,254340,0.583199654,0.416800346,0.207234411,0.336879767,0.038118267,0.003778407,0.069100417,0.216430762,0.142085397,0.157974135,108535,0.143244115,0.856755885,51248,112800,18,c(-10474638.4330115, 3484675.51194858)
1496,1509,315_77656PLPPPPOBOX,50000,315,Formaldehyde,77656PLPPPPOBOX,-94.06635,30.3387,WESTROCK TEXAS LP,1913 FM 105,EVADALE,JASPER,TX,77615,77615,48241,48,43.6,1.5,0.4,340.9,0.28,322130,17147.1,12148.6,15765.11,25067,23074.99,17147.1,12148.6,15765.11,25067,23074.99,5549.4153,3820.6885,5009.7067,8234.1389,7612.6694,43.43019,29.901036,39.206335,64.441148,59.577378,5549.4153,3820.6885,5009.7067,8234.1389,7612.6694,726116810.5,496990723,647590456.2,1059574165,973300122.5,726110000,496984000,647582020,1059564000,973290540,5689410.5,3896163,5076469.4,8302405,7626638.9,88.61497197,0.884203481,0.115796519,0.076974565,0,0.004016064,0,0.044176707,0.199464525,0.108433735,0.113613101,38.19815392,0.135093168,0.864906832,95195,92400,1,1577.354197,0.894440811,0.105559189,0.068170943,0.000903602,0.005771732,0,0.045485386,0.201653131,0.121361837,0.109102004,690.6726859,0.144232937,0.855767063,70395.2,131600,1,3479.419261,0.919685189,0.080314811,0.041691644,0.011428875,0.013602024,0,0.043335805,0.201305261,0.16787297,0.096706827,1645.923228,0.171866515,0.828133485,63944.5,131600,1,48241950701,3754,0.941662227,0.058337773,0.03063399,0,0.001598295,0,0.044485882,0.175279702,0.175546084,0.109097246,1630,0.160736196,0.839263804,85536,113200,1,48241,35506,0.773249592,0.226750408,0.06719991,0.165859291,0.0066186,0.002619276,0.058975948,0.202219343,0.193629246,0.150095682,17280,0.251388889,0.748611111,44370,100900,2,c(-10471418.1827818, 3547161.28925985)
1497,1510,315_77705SNDZCRT4BO,50000,315,Formaldehyde,77705SNDZCRT4BO,-94.053333,29.971389,BASF CORP - BEAUMONT,14385 W PORT ARTHUR RD,BEAUMONT,JEFFERSON,TX,77705,77705,48245,48,22.1,19.4,0.2,554.5,0.25,325320,28140,140,198,209,209,140,140,198,209,209,301.939,304.866,435.395,464.7,470.243,2.363,2.38591,3.40744,3.63678,3.68016,301.939,304.866,435.395,464.7,470.243,6440000,6440000,9108000,9614000,9614000,6440000,6440000,9108000,9614000,9614000,50400,50400,71280,75240,75240,398.9538082,0.9148612,0.0851388,0.06357907,0.052410834,0.020415153,0.001910585,0.094510321,0.238347307,0.104420686,0.099804846,146.0004961,0.091729949,0.908270051,27196,136650,1,16730.8391,0.678233932,0.321766068,0.203156871,0.2689304,0.014899395,0.008291179,0.017800957,0.103187586,0.073675403,0.201970425,2786.048454,0.076915653,0.923084347,68810.22222,164181.8182,1,57709.4182,0.670580372,0.329419628,0.148564687,0.245549225,0.041219222,0.004728346,0.050436533,0.197196656,0.118966315,0.140820274,20840.49049,0.123669802,0.876330198,64022.91304,140382.6923,2,48245011304,5889,0.658006453,0.341993547,0.228901341,0.226014603,0.020546782,0.00815079,0.031414502,0.139921888,0.085073867,0.156316461,1786,0.073908175,0.926091825,53816,198500,1,48245,254340,0.583199654,0.416800346,0.207234411,0.336879767,0.038118267,0.003778407,0.069100417,0.216430762,0.142085397,0.157974135,108535,0.143244115,0.856755885,51248,112800,18,c(-10469969.1369702, 3499872.69611353)
1498,1511,315_77706BTZLB10650,50000,315,Formaldehyde,77706BTZLB10650,-94.222025,30.064675,SUEZ WATER TECHNOLOGIES & SOLUTIONS INC - BEAUMONT,10658 HWY 90,BEAUMONT,JEFFERSON,TX,77713,77713,48245,48,15.3,13.7,0.5,294.3,0.25,325998,194,181,174,1059,5173,193.999995,181.0000029,174.0000029,1059.000003,5172.999999,102.60337,103.47904,106.33307,113.83927,116.85047,0.8029829,0.809836,0.8321757,0.8909134,0.9144823,102.60337,103.47904,106.33307,113.83927,116.85047,6164300,8096025,7774025,48484025,237544045,6164000,8096000,7774000,48484000,237544000,48539.99998,63384.99996,60864.99996,379465,1859085,77.2942207,0.435491949,0.564508051,0.31310754,0.223351929,0,0.004705779,0.074288779,0.209857303,0.121077898,0.185955032,30.72925712,0.194875109,0.805124891,98743,200200,1,12705.41279,0.467019078,0.532980922,0.157202522,0.371897386,0.073759728,0.011185305,0.059476832,0.279901381,0.123160881,0.117462765,5374.120854,0.112388665,0.887611335,69458.30769,152315.3846,1,54313.52623,0.592286499,0.407713501,0.162964368,0.272430558,0.053110208,0.003383155,0.070753867,0.230716042,0.170724575,0.093390078,24429.9818,0.094337709,0.905662291,64990.08511,156913.3333,1,48245011402,4414,0.41209787,0.58790213,0.243090168,0.303806072,0,0.007476212,0.067059357,0.221341187,0.125509742,0.144745763,1775,0.172957746,0.827042254,102896,182100,2,48245,254340,0.583199654,0.416800346,0.207234411,0.336879767,0.038118267,0.003778407,0.069100417,0.216430762,0.142085397,0.157974135,108535,0.143244115,0.856755885,51248,112800,18,c(-10488747.8445111, 3511865.923611)
1499,1512,315_78112CLRWT4420S,50000,315,Formaldehyde,78112CLRWT4420S,-98.40651,29.21423,LUBRIZOL CORP,4420 S FLORES RD,ELMENDORF,BEXAR,TX,78112,78112,48029,48,11.6,5.4,0.6,356.5,0.25,325998,788.36,1177.6,24348,NA,NA,788.36,537.6,0,NA,NA,2048.412807,1134.60678,0,NA,NA,16.03103675,8.8794987,0,NA,NA,2048.412807,1134.60678,0,NA,NA,36264560,24729600,0,NA,NA,36264560,24729600,0,NA,NA,283810,193536,0,NA,NA,278.6190816,0.72169814,0.27830186,0.722384347,0.005253451,0.001584374,0.01667445,0.066847128,0.231450092,0.132148756,0.279065434,89.28358048,0.03542686,0.96457314,44573.66667,102775,1,4784.624677,0.731627463,0.268372537,0.794244318,0.004481566,0.001351584,0.011320231,0.070247958,0.225432382,0.10226577,0.290586559,1608.884951,0.08082349,0.91917651,47909.5,104057.1429,1,15277.63704,0.77647829,0.22352171,0.796072811,0.006229465,0.004001969,0.009207623,0.076610124,0.235169215,0.098951888,0.295389383,4927.87265,0.091488245,0.908511755,50012.92308,119858.8235,1,48029152202,5550,0.708288288,0.291711712,0.774054054,0.011351351,0.003423423,0.018198198,0.086126126,0.23009009,0.111891892,0.23432795,1774,0.025930101,0.974069899,44098,94100,1,48029,1952843,0.793563026,0.206436974,0.602186146,0.076660541,0.02971565,0.007196687,0.07123819,0.248037349,0.118482131,0.158240796,693478,0.082530376,0.917469624,57157,161800,2,c(-10954562.5839432, 3402941.07246657)
1500,1513,315_78132TXPRT7781F,50000,315,Formaldehyde,78132TXPRT7781F,-98.03647,29.79992,MARTIN MARIETTA INC - HUNTER CEMENT PLANT,7781 FM 1102,NEW BRAUNFELS,COMAL,TX,78132,78132,48091,48,99.1,11.1,3.4,435.9,0.08,327310,30601.47,NA,NA,NA,NA,30601.5,NA,NA,NA,NA,5339.86,NA,NA,NA,NA,41.7902,NA,NA,NA,NA,5339.86,NA,NA,NA,NA,1407667620,NA,NA,NA,NA,1407667620,NA,NA,NA,NA,11016529.2,NA,NA,NA,NA,223.5353976,0.929666294,0.070333706,0.220630691,0.003198071,0.00805874,6.52E-07,0.083171158,0.231762283,0.085919735,0.045433171,88.61555877,0.041949599,0.958050401,117598.6667,334333.3333,1,5219.523029,0.88227948,0.11772052,0.270651102,0.019010707,0.016011416,8.34E-05,0.074603499,0.254357142,0.13850382,0.064528592,2194.901074,0.055420724,0.944579276,90439.44444,261566.6667,1,22167.5208,0.880578053,0.119421947,0.296022319,0.018025383,0.016789788,0.002038544,0.075453231,0.236991183,0.168142987,0.073927235,8989.873594,0.039832976,0.960167024,87257.35294,281952.9412,1,48091310904,7577,0.897320839,0.102679161,0.301042629,0.013593771,0.012405965,0.005279134,0.113501386,0.233073776,0.083014386,0.089753618,3226,0.048357099,0.951642901,60150,216900,1,48091,141642,0.908890018,0.091109982,0.273619407,0.020481213,0.011585547,0.00265458,0.057779472,0.208666921,0.179304161,0.07384338,58181,0.117117272,0.882882728,79936,282300,1,c(-10913369.91957, 3477857.26407691)
1501,1514,315_78217CPTLG11551,50000,315,Formaldehyde,78217CPTLG11551,-98.421111,29.545278,CAPITOL AGGREGATES INC,11551 NACOGDOCHES RD,SAN ANTONIO,BEXAR,TX,78217,78217,48029,48,73.2,19.8,3.4,455.4,0.08,327310,NA,25000,NA,NA,NA,NA,25000,NA,NA,NA,NA,16448.5,NA,NA,NA,NA,128.728,NA,NA,NA,NA,16448.5,NA,NA,NA,NA,1.15E+09,NA,NA,NA,NA,1.15E+09,NA,NA,NA,NA,9.00E+06,NA,NA,NA,1910.056496,0.743291883,0.256708117,0.489409174,0.076227249,0.048152389,0.002471631,0.064777925,0.213634631,0.191117142,0.140398158,956.421446,0.06313306,0.93686694,46912.83333,142640,1,77333.80995,0.718585866,0.281414134,0.486396941,0.093497262,0.02990699,0.002061207,0.073529013,0.235964499,0.153729086,0.101946832,30480.42119,0.074488996,0.925511004,65657.34286,186096.9231,1,309734.5941,0.726360252,0.273639748,0.44515797,0.097823148,0.027361866,0.004662737,0.067059779,0.240117165,0.143905404,0.092832022,121227.2682,0.073420279,0.926579721,72315.92202,223133.1707,1,48029121112,3921,0.745473094,0.254526906,0.497322112,0.060443764,0.03800051,0,0.054577914,0.183881663,0.197908697,0.210777126,1937,0.079504388,0.920495612,54160,153900,1,48029,1952843,0.793563026,0.206436974,0.602186146,0.076660541,0.02971565,0.007196687,0.07123819,0.248037349,0.118482131,0.158240796,693478,0.082530376,0.917469624,57157,161800,2,c(-10956187.9598283, 3445232.46440952)
1502,1515,315_78343CLNSNONEMI,50000,315,Formaldehyde,78343CLNSNONEMI,-97.825301,27.568362,TICONA POLYMERS INC,5738 COUNTY RD 4,BISHOP,NUECES,TX,78343,78343,48355,48,13.7,6.2,0.9,308.2,0.25,325199,449641,1030728,449035,306886,77675.46,224821,515364,350549,253316,68535.46,12921.47,10159.9,8372.721,6246.277,7839.137,101.1245,79.5123,65.5256,48.88397,61.34978,12921.47,10159.9,8372.721,6246.277,7839.137,1752797685,1482649925,1257830200,929767645,1163556227,1751864000,1480234000,1256214000,928602000,1163340000,14643925,14000365,11447440,8432965,9320627.31,55.16230344,0.798814736,0.201185264,0.514991748,0.119759119,0,0.006141493,0.049240956,0.226785637,0.253349684,0.190454833,22.55168134,0.091531004,0.908468996,60104,137500,2,3934.119682,0.748032107,0.251967893,0.683059262,0.082468927,1.97E-05,0.002541865,0.058617476,0.241028353,0.212354689,0.216091044,1694.548897,0.129680355,0.870319645,49229.625,122022.2222,2,25019.45916,0.777774081,0.222225919,0.75510443,0.049334073,0.024828039,0.001189112,0.061256438,0.262248149,0.142394268,0.219355838,10776.47867,0.158096914,0.841903086,55116.86364,115758.6207,2,48355005900,2782,0.87922358,0.12077642,0.860172538,0,0,0,0.024442847,0.216391086,0.135514019,0.336474501,1171,0.202391119,0.797608881,29712,86800,2,48355,361540,0.900757869,0.099242131,0.637412181,0.037456436,0.021336505,0.004804448,0.0675195,0.234814958,0.140739614,0.171765155,149287,0.132871583,0.867128417,55919,138700,11,c(-10889862.6940187, 3194662.30346286)
1503,1516,315_78343XBSHPUSHWY,50000,315,Formaldehyde,78343XBSHPUSHWY,-97.8254,27.5672,OQ CHEMICALS BISHOP LLC,5738 COUNTY ROAD 4 - BISHOP,BISHOP,NUECES,TX,78343,78343,48355,48,11.3,10.4,0.5,321.9,0.25,325199,257.566775,NA,NA,NA,NA,257.5663,NA,NA,NA,NA,109.69047,NA,NA,NA,NA,0.8584455,NA,NA,NA,NA,109.69047,NA,NA,NA,NA,11848071.85,NA,NA,NA,NA,11848071.85,NA,NA,NA,NA,92724.01,NA,NA,NA,NA,27.68790528,0.804231407,0.195768593,0.560394098,0.100425782,0,0.00515004,0.052418541,0.225820157,0.232730981,0.195467596,11.56993362,0.121050399,0.878949601,60104,137500,2,3967.135785,0.75388114,0.24611886,0.689034994,0.082230647,0.00013059,0.00252071,0.059334733,0.244747202,0.210648997,0.219601745,1721.860559,0.12966778,0.87033222,49229.625,122022.2222,2,25350.58968,0.777664663,0.222335337,0.754216685,0.048990453,0.024941358,0.001214064,0.061638019,0.262339217,0.142118134,0.218908103,10934.38792,0.156903791,0.843096209,55116.86364,115758.6207,2,48355005900,2782,0.87922358,0.12077642,0.860172538,0,0,0,0.024442847,0.216391086,0.135514019,0.336474501,1171,0.202391119,0.797608881,29712,86800,2,48355,361540,0.900757869,0.099242131,0.637412181,0.037456436,0.021336505,0.004804448,0.0675195,0.234814958,0.140739614,0.171765155,149287,0.132871583,0.867128417,55919,138700,11,c(-10889873.7146483, 3194516.38298141)
1504,1517,315_78380TXSCLPETRO,50000,315,Formaldehyde,78380TXSCLPETRO,-97.65202,27.73076,US ECOLOGY TEXAS INC,3277 COUNTY RD 69,ROBSTOWN,NUECES,TX,78380,78380,48355,48,9.1,12.8,0.6,505.4,0.19,562211,20475.81,NA,NA,13055.23,NA,20475.81,NA,NA,13055.23,NA,265.621186,NA,NA,248.2922,NA,2.07877233,NA,NA,1.943163,NA,265.621186,NA,NA,248.2922,NA,36488563.6,NA,NA,134698620.5,NA,36390140,NA,NA,134647980,NA,383216,NA,NA,1104407.5,NA,17.02798244,0.946721311,0.053278689,0.807377049,0,0.008196721,0,0.074795082,0.195696721,0.181352459,0.194074074,7.449742318,0.203747073,0.796252927,75789,102800,1,453.6471027,0.948688127,0.051311873,0.778063238,0,0.011455525,0,0.067056922,0.19614295,0.191106302,0.191829111,193.7568242,0.196124733,0.803875267,51934.5,193033.3333,1,11763.79128,0.900458477,0.099541523,0.903140176,0.001463846,0.002505829,0.004169199,0.064646304,0.195531928,0.200323006,0.313593916,4655.994598,0.148326457,0.851673543,52003.09091,113053.3333,1,48355006000,2436,0.880952381,0.119047619,0.812807882,0.006157635,0.003284072,0,0.070607553,0.218801314,0.14408867,0.234455959,1066,0.275797373,0.724202627,49853,102300,1,48355,361540,0.900757869,0.099242131,0.637412181,0.037456436,0.021336505,0.004804448,0.0675195,0.234814958,0.140739614,0.171765155,149287,0.132871583,0.867128417,55919,138700,11,c(-10870573.1413346, 3215070.99742327)
1505,1518,315_7861WSTLLT1713H,50000,315,Formaldehyde,7861WSTLLT1713H,-97.874,30.51912,SATELLITE INDUSTRIES,1713 HUR INDUSTRIAL BLVD,LEANDER,TRAVIS,TX,78613,78613,48453,48,11.6,5.8,0.4,310.9,0.34,325612,1220.17,1986.17,2083.11,1606.08,NA,1220.17,1986.17,2083.11,1606.08,NA,490.532678,507.788645,525.006834,542.326681,NA,3.83894487,3.97399505,4.10875653,4.24429533,NA,490.532678,507.788645,525.006834,542.326681,NA,56127820,91363820,95823060,73879680,NA,56127820,91363820,95823060,73879680,NA,439261.2,715021.2,749919.6,578188.8,NA,1644.655254,0.845416129,0.154583871,0.204741567,0.062718511,0.031169554,1.88E-06,0.057578906,0.235417773,0.111628599,0.025147058,506.3632209,0.020424986,0.979575014,136421,427450,1,43896.29868,0.828945112,0.171054888,0.200721338,0.037143128,0.031804948,0.000950286,0.064776139,0.250466034,0.103212077,0.03955758,14268.19844,0.028174668,0.971825332,109187.7647,308694.2857,1,144002.581,0.794046065,0.205953935,0.228099409,0.047348752,0.060918421,0.002954108,0.06641256,0.259697812,0.09665781,0.050958135,48434.29989,0.037957942,0.962042058,106321.3103,320140.9091,1,48453036100,3442,0.776292853,0.223707147,0.129866357,0.091226031,0.065368972,0,0.084253341,0.165310866,0.131028472,0.01543943,1229,0.036615134,0.963384866,185227,486500,1,48453,1226805,0.724684037,0.275315963,0.338069212,0.083106117,0.067579607,0.006289508,0.063806391,0.269439724,0.09494826,0.106675919,514410,0.08174219,0.91825781,75887,324800,4,c(-10895283.8419009, 3570453.93629971)
