FacilityID,FacilityName,Street,City,County,State,ZIPCode,Longitude,Latitude,Chemical,PoundsReleased_2018,PoundsReleased_2019,PoundsReleased_2020,PoundsReleased_2021,PoundsReleased_2022,PoundsReleased_5yr_min,PoundsReleased_5yr_sum,PoundsReleased_5yr_max,Pounds_5yr_perc,Cancer_PoundsReleased_5yr_min,Cancer_PoundsReleased_5yr_sum,Cancer_PoundsReleased_5yr_max,Cancer_Pounds_5yr_perc,Cancer_weighted_5yr_sum,Dev_PoundsReleased_5yr_min,Dev_PoundsReleased_5yr_sum,Dev_PoundsReleased_5yr_max,Dev_Pounds_5yr_perc,Dev_weighted_5yr_sum,Asthma_PoundsReleased_5yr_min,Asthma_PoundsReleased_5yr_sum,Asthma_PoundsReleased_5yr_max,Asthma_Pounds_5yr_perc,Asthma_weighted_5yr_sum,population_10km,WhtPercent_10km,NWPercent_10km,HispPercent_10km,BlkPercent_10km,AsianPercent_10km,AmerIndPercent_10km,Under5Percent_10km,ReprodFemPercent_10km,Over64Percent_10km,EduPercent_10km,housing_units_10km,VacPercent_10km,OwnOccPercent_10km,avg_median_income_10km,avg_median_house_value_10km,population_county,WhtPercent_county,NWPercent_county,HispPercent_county,BlkPercent_county,AsianPercent_county,AmerIndPercent_county,Under5Percent_county,ReprodFemPercent_county,Over64Percent_county,EduPercent_county,housing_units_county,VacPercent_county,OwnOccPercent_county,avg_median_income_county,avg_median_house_value_county,WhtPercent_change,NWPercent_change,HispPercent_change,BlkPercent_change,AsianPercent_change,AmerIndPercent_change,Under5Percent_change,ReprodFemPercent_change,Over64Percent_change,EduPercent_change,NAICS,10km_Pounds_sum,10km_Pounds_min,10km_Pounds_max,10km_Cancer_Pounds_sum,10km_Cancer_Pounds_min,10km_Cancer_Pounds_max,10km_Dev_Pounds_sum,10km_Dev_Pounds_min,10km_Dev_Pounds_max,10km_Asthma_Pounds_sum,10km_Asthma_Pounds_min,10km_Asthma_Pounds_max,10km_facnum,Health_Risk_Count
0647WBYKSN33STI,BYK USA INC.,33 STILES LN,NORTH HAVEN,NEW HAVEN,CT,6473,-72.88096,41.37724,N-Methyl-2-pyrrolidone,#NUM!,#NUM!,#NUM!,#NUM!,1807.16,1807.16,1807.16,1807.16,25.11807643,0,0,0,0,0,1807.16,1807.16,1807.16,66.16573637,1445.728,0,0,0,0,0,139117.312,0.623053035,0.376946965,0.160858432,0.226095121,0.054046658,0.000741856,0.053329032,0.258328618,0.162651212,0.084577107,57151.86077,0.090429179,0.909570821,82215.17797,276768.8073,855733,0.716201198,0.283798802,0.185973896,0.135986342,0.040684419,0.001817156,0.051599038,0.229268943,0.173952623,0.096630773,367990,0.09572271,0.90427729,71370,252300,-13.00586535,32.8219016,-13.50483304,66.26311018,32.84362673,-59.17485582,3.352762365,12.67492902,-6.496833071,-12.47394147,All Other Miscellaneous Chemical Product and Preparation Manufacturing,522607.99,64214.76,166997.9,383852.4,55685.6,118773,354043.99,42974.76,99615.9,86738,7114,48468,7,1
06492BYKCH524SO,BYK USA INC,524 S CHERRY ST,WALLINGFORD,NEW HAVEN,CT,6492,-72.83495,41.4422,N-Methyl-2-pyrrolidone,615,400,539.5,598.19,622.74,400,2775.43,622.74,15.9725204,0,0,0,0,0,400,2775.43,622.74,61.01331043,2220.344,0,0,0,0,0,73431.72636,0.863304324,0.136695676,0.083441142,0.029025107,0.051879409,0.000245126,0.038258714,0.230754548,0.230402717,0.06737976,29828.95679,0.062114557,0.937885443,97736.7377,292141.5385,855733,0.716201198,0.283798802,0.185973896,0.135986342,0.040684419,0.001817156,0.051599038,0.229268943,0.173952623,0.096630773,367990,0.09572271,0.90427729,71370,252300,20.53935764,-51.83359643,-55.13287398,-78.65586595,27.51665217,-86.51047512,-25.85382393,0.647974894,32.45141868,-30.27090889,Paint and Coating Manufacturing,783738.96,100499.86,232512.65,644983.37,91970.7,184287.75,426568.39,53950.76,116920.9,86738,7114,48468,4,1
06492CYRNDSOUTH,ROEHM AMERICA LLC,528 S CHERRY ST,WALLINGFORD,NEW HAVEN,CT,6492,-72.835278,41.435833,Acrylonitrile,3437,5165,2798.6,3242.6,3369.2,2798.6,18012.4,5165,37.31215114,2798.6,18012.4,5165,48.26105625,10807.44,2798.6,18012.4,5165,71.10347789,10807.44,0,0,0,0,0,74083.41477,0.858902358,0.141097642,0.083856463,0.033942533,0.050332329,0.000242969,0.037857171,0.230707672,0.233435911,0.067845953,30195.79957,0.063263907,0.936736093,97820.27273,291830,855733,0.716201198,0.283798802,0.185973896,0.135986342,0.040684419,0.001817156,0.051599038,0.229268943,0.173952623,0.096630773,367990,0.09572271,0.90427729,71370,252300,19.92473068,-50.28250966,-54.90955198,-75.0397481,23.71401611,-86.62913821,-26.63202191,0.627529353,34.19510838,-29.78846113,Plastics Material and Resin Manufacturing,758789.97,99771.86,228268.65,620034.38,91242.7,180043.75,410124.99,53950.76,112676.9,86738,7114,48468,4,2
06492MRCNCSOUTH,ALLNEX USA INC. WALLINGFORD CT SITE,528 SOUTH CHERRY STREET,WALLINGFORD,NEW HAVEN,CT,6492,-72.836389,41.435,Formaldehyde,48468,9031,7114,13936,8189,7114,86738,48468,78.66036926,7114,86738,48468,83.2975526,86738,0,0,0,0,0,7114,86738,48468,93.5165307,86935.76103,74811.1086,0.856321021,0.143678979,0.083827484,0.035512597,0.050904357,0.000240606,0.03781507,0.231300484,0.233232199,0.06740198,30548.24437,0.064102404,0.935897596,98781.40299,292228.169,855733,0.716201198,0.283798802,0.185973896,0.135986342,0.040684419,0.001817156,0.051599038,0.229268943,0.173952623,0.096630773,367990,0.09572271,0.90427729,71370,252300,19.56430994,-49.37294357,-54.92513426,-73.88517385,25.12003001,-86.75919769,-26.71361586,0.886095384,34.07800036,-30.24791394,Plastics Material and Resin Manufacturing,758789.97,99771.86,228268.65,620034.38,91242.7,180043.75,410124.99,53950.76,112676.9,86738,7114,48468,4,2
06492MTKNC21TOE,AMETEK SPECIALTY METAL PRODUCTS DIV,21 TOELLES RD,WALLINGFORD,NEW HAVEN,CT,6492,-72.84005,41.42904,Trichloroethylene,37819,41168,46226,40416,31647,31647,197276,46226,77.93044225,31647,197276,46226,82.78231,197276,31647,197276,46226,89.13696866,118365.6,0,0,0,0,0,79149.9306,0.842063667,0.157936333,0.083387933,0.044519276,0.055797201,0.000227416,0.039558655,0.235538546,0.229156978,0.064334581,32697.40789,0.066435049,0.933564951,97561.31429,288686.3014,855733,0.716201198,0.283798802,0.185973896,0.135986342,0.040684419,0.001817156,0.051599038,0.229268943,0.173952623,0.096630773,367990,0.09572271,0.90427729,71370,252300,17.57361885,-44.34918965,-55.16148509,-67.26195022,37.14636244,-87.48502883,-23.33451206,2.734606614,31.73528156,-33.4222643,"Other Aluminum Rolling, Drawing, and Extruding",758789.97,99771.86,228268.65,620034.38,91242.7,180043.75,410124.99,53950.76,112676.9,86738,7114,48468,4,2
06497HMPFR292LO,HAMPFORD RESEARCH INC,54 VETERANS BLVD,STRATFORD,FAIRFIELD,CT,6615,-73.12132,41.19791,Dichloromethane (Methylene chloride),118160,108353,94523,81707,74700,74700,477443,118160,88.75053671,74700,477443,118160,91.36968656,381954.4,0,0,0,0,0,0,0,0,0,0,193349.3799,0.524579094,0.475420906,0.311800619,0.256763808,0.036677669,0.001998444,0.062920324,0.236237616,0.148291597,0.165860617,78189.68239,0.092269691,0.907730309,71569.44025,255800,944306,0.708057558,0.291942442,0.200374667,0.113699373,0.054511991,0.002162435,0.054690958,0.221964067,0.159002484,0.097795533,374329,0.078163861,0.921836139,97539,433000,-25.91293058,62.84747838,55.60880209,125.8269343,-32.71632866,-7.583612141,15.04703096,6.430567334,-6.736301779,69.59937851,All Other Basic Organic Chemical Manufacturing,477679,74738,118250,477679,74738,118250,0,0,0,0,0,0,1,1
06513RTKNC30LEN,TRELLEBORG COATED SYSTEMS US INC.,30 LENOX STREET,NEW HAVEN,NEW HAVEN,CT,6513,-72.88866,41.30055,N-Methyl-2-pyrrolidone,33801,43848,26054,17906,5388,5388,126997,43848,77.11464148,0,0,0,0,0,5388,126997,43848,88.83641048,101597.6,0,0,0,0,0,232345.6648,0.539133019,0.460866981,0.259041785,0.253413842,0.046108568,0.002409699,0.055400053,0.270040998,0.131865778,0.121395432,99820.77751,0.109797153,0.890202847,66354.32432,240356.2874,855733,0.716201198,0.283798802,0.185973896,0.135986342,0.040684419,0.001817156,0.051599038,0.229268943,0.173952623,0.096630773,367990,0.09572271,0.90427729,71370,252300,-24.7232453,62.39215176,39.28932511,86.35242253,13.33225216,32.6082844,7.366445232,17.78350581,-24.19442992,25.62812868,Fabric Coating Mills,522843.99,64252.76,167087.9,384088.4,55723.6,118863,354043.99,42974.76,99615.9,86738,7114,48468,3,1
06514PRCLN129LE,PORCELEN LTD CT LLC,129 LEEDER HILL DR,HAMDEN,NEW HAVEN,CT,6517,-72.9243,41.34584,N-Methyl-2-pyrrolidone,992,1359,1944,1947,934,934,7176,1947,25.76212967,0,0,0,0,0,934,7176,1947,66.50923143,5740.8,0,0,0,0,0,215817.6205,0.501953992,0.498046008,0.245277753,0.293499113,0.055200822,0.00290453,0.058424902,0.277749639,0.130951515,0.112986169,90938.67074,0.110394994,0.889605006,73205.94152,252917.7632,855733,0.716201198,0.283798802,0.185973896,0.135986342,0.040684419,0.001817156,0.051599038,0.229268943,0.173952623,0.096630773,367990,0.09572271,0.90427729,71370,252300,-29.91438819,75.49263964,31.88826914,115.8298473,35.68049599,59.83938041,13.22866471,21.14577597,-24.72001135,16.92566028,Paint and Coating Manufacturing,522843.99,64252.76,167087.9,384088.4,55723.6,118863,354043.99,42974.76,99615.9,86738,7114,48468,3,1
06601SKRSK6900M,SIKORSKY AIRCRAFT STRATFORD FACILITY,6900 MAIN ST,STRATFORD,FAIRFIELD,CT,6614,-73.09765,41.2484,Tetrabromobisphenol A,#NUM!,38,45,90,63,38,236,90,6.741090597,38,236,90,22.97123229,0,0,0,0,0,0,0,0,0,0,0,128471.9876,0.794797376,0.205202624,0.117493718,0.075723587,0.053636229,0.000825938,0.04968494,0.211398576,0.200695494,0.062904485,53925.33884,0.068149553,0.931850447,96625.9386,306817.3913,944306,0.708057558,0.291942442,0.200374667,0.113699373,0.054511991,0.002162435,0.054690958,0.221964067,0.159002484,0.097795533,374329,0.078163861,0.921836139,97539,433000,12.25039084,-29.71127373,-41.36298786,-33.40017183,-1.606548153,-61.80519576,-9.153282573,-4.76000059,26.22160874,-35.67754817,Aircraft Manufacturing,611852,81060,164045,477679,74738,118250,134173,6322,45795,0,0,0,1,1
06706SMRST215PI,WIELAND ROLLED PRODUCTS N.A. - WATERBURY FACILITY,215 PIEDMONT ST,WATERBURY,NEW HAVEN,CT,6706,-73.032406,41.534338,Dichloromethane (Methylene chloride),27349.75,18239.93,19448.82,12781.1,15861.38,12781.1,93680.98,27349.75,69.64362387,12781.1,93680.98,27349.75,75.65478746,74944.784,0,0,0,0,0,0,0,0,0,0,154370.8229,0.675123755,0.324876245,0.279564816,0.164617101,0.018133478,0.001762087,0.061522827,0.222094813,0.151825399,0.156302894,67143.30779,0.11182604,0.88817396,67833.3937,175232.4786,855733,0.716201198,0.283798802,0.185973896,0.135986342,0.040684419,0.001817156,0.051599038,0.229268943,0.173952623,0.096630773,367990,0.09572271,0.90427729,71370,252300,-5.735461413,14.47414264,50.32476147,21.05414332,-55.42893604,-3.030474785,19.23250635,-3.129132939,-12.72025917,61.75271065,"Copper Rolling, Drawing, Extruding, and Alloying",861689.8,120870.7,263179.49,858914.37,120470.7,262556.75,525786.23,80039.6,150559.74,86738,7114,48468,3,1
06708HBBRD563SL,HUBBARD-HALL INC,563 S LEONARD ST,WATERBURY,NEW HAVEN,CT,6708,-73.043412,41.530697,"Dichloromethane (Methylene chloride), Tetrachloroethylene, Trichloroethylene",2391,1757.59,4244,1617,2168,728,24948.99,4244,34.43537999,728,24948.99,4244,45.59896951,8067.05,0,16443.4,4244,70.37355088,5025.81,0,0,0,0,0,153015.2996,0.675370414,0.324629586,0.27918253,0.16457873,0.018961516,0.001755149,0.061572701,0.222624491,0.151088381,0.156511496,66765.29047,0.11170235,0.88829765,68552.64341,181280.9917,855733,0.716201198,0.283798802,0.185973896,0.135986342,0.040684419,0.001817156,0.051599038,0.229268943,0.173952623,0.096630773,367990,0.09572271,0.90427729,71370,252300,-5.70102145,14.38722915,50.11920258,21.02592701,-53.39366693,-3.412261793,19.32916386,-2.898103638,-13.14394804,61.96858516,Other Chemical and Allied Products Merchant Wholesalers,559663.4,79311.1,163320.49,556887.97,78911.1,162697.75,310497.83,45594,99168.74,0,0,0,3,2
0670WJPRTS1669T,E & J PARTS CLEANING INC,1669 THOMASTON AVE,WATERBURY,NEW HAVEN,CT,6704,-73.05286,41.59057,Trichloroethylene,21082,18161,18791,18338,18159,18159,94531,21082,64.40532417,18159,94531,21082,71.3181623,94531,18159,94531,21082,82.61056247,56718.6,0,0,0,0,0,131465.6466,0.672768028,0.327231972,0.304912167,0.168782892,0.015573682,0.001740385,0.060784957,0.225260915,0.16120659,0.168146539,58276.61641,0.115914165,0.884085835,62551.67273,174487.619,855733,0.716201198,0.283798802,0.185973896,0.135986342,0.040684419,0.001817156,0.051599038,0.229268943,0.173952623,0.096630773,367990,0.09572271,0.90427729,71370,252300,-6.064381056,15.30421183,63.95428249,24.11753276,-61.72077203,-4.224747031,17.80249995,-1.748177176,-7.327301693,74.00930777,"Electroplating, Plating, Polishing, Anodizing, and Coloring",556887.97,78911.1,162697.75,556887.97,78911.1,162697.75,307722.4,45194,98546,0,0,0,4,2
06723YLTCR2712S,EYELET CRAFTERS INC,2712 S MAIN ST,WATERBURY,NEW HAVEN,CT,6706,-73.04722,41.51572,Trichloroethylene,11225,12545,10565,10770,10460,10460,55565,12545,51.69600687,10460,55565,12545,60.8415629,55565,10460,55565,12545,76.8140833,33339,0,0,0,0,0,140921.201,0.673860366,0.326139634,0.276161605,0.162933496,0.020096226,0.00166786,0.059710288,0.22105437,0.151339114,0.158909416,61453.79385,0.113046729,0.886953271,68073.04918,182791.8919,855733,0.716201198,0.283798802,0.185973896,0.135986342,0.040684419,0.001817156,0.051599038,0.229268943,0.173952623,0.096630773,367990,0.09572271,0.90427729,71370,252300,-5.911862833,14.91931333,48.49482161,19.8160741,-50.60461334,-8.215892263,15.71976871,-3.582941777,-12.99980939,64.45011353,"Fastener, Button, Needle, and Pin Manufacturing",861689.8,120870.7,263179.49,858914.37,120470.7,262556.75,525786.23,80039.6,150559.74,86738,7114,48468,3,2
06787QLTYR135SO,UNIMETAL SURFACE FINISHING LLC,135 S MAIN ST,THOMASTON,LITCHFIELD,CT,6787,-73.07774,41.66935,Tetrachloroethylene,11075,3559,29700,23674,35552,3559,103560,35552,74.0661228,3559,103560,35552,79.47617003,82848,3559,103560,35552,87.41949334,62136,0,0,0,0,0,28244.64685,0.913416234,0.086583766,0.086402471,0.014435416,0.012444145,0.001177511,0.039160264,0.200525959,0.202036282,0.067913083,12472.49779,0.071996536,0.928003464,77531.275,237660.4651,181143,0.916734293,0.083265707,0.066372976,0.017157715,0.019426641,0.00165615,0.040906908,0.192323192,0.212980905,0.061776148,88362,0.152327924,0.847672076,81590,258300,-0.36194331,3.98490393,30.17718378,-15.86632804,-35.94288764,-28.90072248,-4.269801667,4.265094766,-5.138780995,9.934150063,"Electroplating, Plating, Polishing, Anodizing, and Coloring",556887.97,78911.1,162697.75,556887.97,78911.1,162697.75,307722.4,45194,98546,0,0,0,2,2
0678WFJCSR15CNT,FJC SERVICES LLC,15 CONTAINER DR,TERRYVILLE,LITCHFIELD,CT,6786,-73.026895,41.691359,Trichloroethylene,24607,12500,#NUM!,#NUM!,#NUM!,12500,37107,24607,67.11034779,12500,37107,24607,73.46500644,37107,12500,37107,24607,84.15629025,22264.2,0,0,0,0,0,45108.51406,0.841735656,0.158264344,0.133424888,0.043643138,0.012374227,0.002039526,0.040295551,0.207475093,0.164360673,0.090987514,19212.49178,0.071775781,0.928224219,80637.6087,224806.25,181143,0.916734293,0.083265707,0.066372976,0.017157715,0.019426641,0.00165615,0.040906908,0.192323192,0.212980905,0.061776148,88362,0.152327924,0.847672076,81590,258300,-8.181065866,90.07145778,101.0229105,154.3645114,-36.30279409,23.14863648,-1.494508089,7.878353266,-22.82844652,47.28583378,"Electroplating, Plating, Polishing, Anodizing, and Coloring",556887.97,78911.1,162697.75,556887.97,78911.1,162697.75,307722.4,45194,98546,0,0,0,2,2
06804PHRMC58VAL,GREENFIELD GLOBAL USA INC.,58 VALE RD,BROOKFIELD,FAIRFIELD,CT,6804,-73.39917,41.43412,Dichloromethane (Methylene chloride),3000.4,4286.5,14.97,2241.5,910,14.97,10453.37,4286.5,34.56419064,14.97,10453.37,4286.5,45.72778016,8362.696,0,0,0,0,0,0,0,0,0,0,97428.07271,0.683013753,0.316986247,0.227668963,0.071949038,0.06121495,0.001745477,0.058084705,0.211080467,0.163054247,0.126391535,38438.20195,0.079850294,0.920149706,93251.75949,331961.039,944306,0.708057558,0.291942442,0.200374667,0.113699373,0.054511991,0.002162435,0.054690958,0.221964067,0.159002484,0.097795533,374329,0.078163861,0.921836139,97539,433000,-3.536973038,8.578336437,13.62163048,-36.71993433,12.29630211,-19.28188315,6.205316047,-4.903315863,2.548238258,29.2406005,Ethyl Alcohol Manufacturing,96066.37,13069.97,26463.5,96066.37,13069.97,26463.5,85613,13055,22177,0,0,0,1,1
06813THBRD200PA,SCHAEFFLER AEROSPACE USA CORP,200 PARK AVE,DANBURY,FAIRFIELD,CT,6810,-73.468506,41.380634,1-Bromopropane,22177,17276,17888,13055,15217,13055,85613,22177,65.30699871,13055,85613,22177,72.09102619,51367.8,13055,85613,22177,83.16874195,51367.8,0,0,0,0,0,102735.0646,0.643062098,0.356937902,0.251018004,0.090569667,0.065599419,0.001952804,0.059732048,0.221480923,0.150677556,0.135290649,40552.39995,0.07123999,0.92876001,95606.13333,350435.6164,944306,0.708057558,0.291942442,0.200374667,0.113699373,0.054511991,0.002162435,0.054690958,0.221964067,0.159002484,0.097795533,374329,0.078163861,0.921836139,97539,433000,-9.179403388,22.26310738,25.27432166,-20.34286105,20.33943003,-9.694192852,9.217409481,-0.217667559,-5.235722444,38.34031528,Ball and Roller Bearing Manufacturing,96066.37,13069.97,26463.5,96066.37,13069.97,26463.5,85613,13055,22177,0,0,0,1,2
07001PRDSL211RA,PRIDE SOLVENTS & CHEMICAL CO OF NEW JERSEY,211 RANDOLPH AVE,AVENEL,MIDDLESEX,NJ,7001,-74.25741,40.59741,Dichloromethane (Methylene chloride),#NUM!,997,1141,#NUM!,#NUM!,997,2138,1141,20.9531988,997,2138,1141,34.65006441,1710.4,0,0,0,0,0,0,0,0,0,0,316083.5356,0.541410332,0.458589668,0.289273463,0.160989746,0.129543257,0.004052549,0.064010603,0.227111002,0.152166818,0.117771326,116429.7412,0.049796536,0.950203464,89608.48996,348843.4263,825015,0.548871233,0.451128767,0.213341576,0.102970249,0.24551796,0.002770859,0.057769859,0.231698818,0.150657867,0.100712036,302650,0.048501569,0.951498431,91731,351400,-1.359317129,1.653829509,35.5916972,56.34588384,-47.23674924,46.25606197,10.80276856,-1.98007745,1.001574777,16.93868056,Other Chemical and Allied Products Merchant Wholesalers,4159029.995,267515.145,1199403.13,180930.945,56928.475,75533.29,4084826.28,251949.67,1177048.1,72065.685,14568.475,21214,5,1
07008SHLND350RO,UNIVAR SOLUTIONS USA INC. - CARTERET,350 ROOSEVELT AVE,CARTERET,MIDDLESEX,NJ,7008,-74.214418,40.578374,N-Methyl-2-pyrrolidone,#NUM!,841,#NUM!,#NUM!,#NUM!,841,841,841,18.4628596,0,0,0,0,0,841,841,841,62.12966939,672.8,0,0,0,0,0,356976.3407,0.699548698,0.300451302,0.218406061,0.097643777,0.106197925,0.002504957,0.059862433,0.222207565,0.159662711,0.100441579,130952.1495,0.055429074,0.944570926,92858.79921,449744.1065,825015,0.548871233,0.451128767,0.213341576,0.102970249,0.24551796,0.002770859,0.057769859,0.231698818,0.150657867,0.100712036,302650,0.048501569,0.951498431,91731,351400,27.45224308,-33.40010123,2.373885672,-5.172825825,-56.74535371,-9.596380715,3.622259878,-4.096375253,5.977015384,-0.268544637,Other Chemical and Allied Products Merchant Wholesalers,4063628.31,235493.67,1158267.13,85529.26,24907,34397.29,3994648.28,220634.67,1137440.1,66842,13862,19686,4,1
07011LMRTC16RIC,LAMART CORP,16 RICHMOND ST,CLIFTON,PASSAIC,NJ,7011,-74.1609,40.8892,Tetrabromobisphenol A,148,59,160,38,#NUM!,38,405,160,8.759124088,38,405,160,24.64577072,0,0,0,0,0,0,0,0,0,0,0,568723.8606,0.602753791,0.397246209,0.421288176,0.111852873,0.064236378,0.002224182,0.066583216,0.237140382,0.144322053,0.154473725,201539.3758,0.047986614,0.952013386,90142.78079,383329.9537,502763,0.605828193,0.394171807,0.418608768,0.111440182,0.054047334,0.002985502,0.06725833,0.231637969,0.146130483,0.155093528,177216,0.048161566,0.951838434,73562,352000,-0.507471035,0.77996512,0.640074471,0.370325946,18.85207482,-25.5005601,-1.003763195,2.375436833,-1.237544377,-0.399631382,Paper Bag and Coated and Treated Paper Manufacturing,395212,50830.00001,147379,393962,49587,146136,28777,12482,20284,35929,8870,12314,3,1
07032SWWST115JA,CLEAN EARTH OF NORTH JERSEY INC,105 JACOBUS AVE,KEARNY,HUDSON,NJ,7032,-74.112656,40.738726,Trichloroethylene,#NUM!,#NUM!,#NUM!,11481.00001,#NUM!,11481.00001,11481.00001,11481.00001,49.67797338,11481,11481,11481,59.20996136,11481,11481,11481,11481,75.99828252,6888.6,0,0,0,0,0,698642.168,0.443088616,0.556911384,0.384961595,0.205771682,0.136872062,0.004001403,0.069881588,0.258794746,0.112815672,0.164296387,290234.2881,0.082232731,0.917767269,74902.5507,418282.6087,671923,0.504147053,0.495852947,0.425702052,0.120814439,0.15804043,0.004872582,0.069436528,0.260916801,0.119640197,0.143161421,284561,0.081782114,0.918217886,75062,400800,-12.11123547,12.31381945,-9.570180985,70.32043888,-13.39427385,-17.87920535,0.640960197,-0.813307398,-5.704207491,14.76303156,Hazardous Waste Treatment and Disposal,787108,43030.00001,419372,541416,27786,320549,270967,26292,116877,34574,8477,11740,3,2
07033SYNRY209NM,SYNRAY CORP,209 N MICHIGAN AVE,KENILWORTH,UNION,NJ,7033,-74.288354,40.68091,Phthalic anhydride,445,308,195,623,1087,195,2658,1087,20.52382997,0,0,0,0,0,0,0,0,0,0,195,2658,1087,61.31386861,1236.27907,481681.1621,0.468077139,0.531922861,0.257412288,0.304369476,0.054564925,0.003115991,0.061692755,0.232068303,0.142578274,0.115800894,181943.364,0.066322883,0.933677117,100647.5961,433117.6742,555208,0.519572845,0.480427155,0.319523494,0.212713073,0.053090013,0.003449158,0.063242965,0.228730494,0.14454943,0.128628774,202823,0.054042194,0.945957806,82644,378700,-9.911161835,10.71873331,-19.43869765,43.08921926,2.778133631,-9.659363374,-2.451197246,1.459275795,-1.36365527,-9.972792198,Plastics Material and Resin Manufacturing,803863.685,101270.475,259763,137806.685,40476.475,53102,729660,85705,237408,72065.685,14568.475,21214,6,1
07036SFTYK1200S,SAFETY-KLEEN SYSTEMS INC,1200 SYLVAN ST,LINDEN,UNION,NJ,7036,-74.252579,40.614135,N-Methyl-2-pyrrolidone,11499,2044,48917,78945,57655,2044,199060,78945,85.27264921,0,0,0,0,0,2044,199060,78945,92.14255045,159248,0,0,0,0,0,379312.597,0.50545337,0.49454663,0.357851528,0.185207989,0.084742165,0.00363274,0.06328277,0.229252366,0.14536341,0.141860734,138294.8035,0.053806962,0.946193038,85456.0396,343886.4373,555208,0.519572845,0.480427155,0.319523494,0.212713073,0.053090013,0.003449158,0.063242965,0.228730494,0.14454943,0.128628774,202823,0.054042194,0.945957806,82644,378700,-2.717515876,2.938941812,11.99537275,-12.93060352,59.61978546,5.322509938,0.062940576,0.228160496,0.563115336,10.28693619,Hazardous Waste Treatment and Disposal,4159029.995,267515.145,1199403.13,180930.945,56928.475,75533.29,4084826.28,251949.67,1177048.1,72065.685,14568.475,21214,5,1
07036XXNXX1400P,PHILLIPS 66 CO-BAYWAY REFINERY,1400 PARK AVE,LINDEN,UNION,NJ,7036,-74.2199,40.6365,"Tetrachloroethylene, 1,3-Butadiene",100,100,60,60,60,4,406,100,7.041648776,4,406,100,23.1859167,304,4,406,100,55.21683126,228,0,0,0,0,0,430262.8833,0.46878131,0.53121869,0.382948563,0.226584116,0.070518548,0.003917349,0.062931056,0.234887958,0.133945112,0.156626082,157216.6085,0.067367755,0.932632245,79849.28746,341777.1129,555208,0.519572845,0.480427155,0.319523494,0.212713073,0.053090013,0.003449158,0.063242965,0.228730494,0.14454943,0.128628774,202823,0.054042194,0.945957806,82644,378700,-9.775633014,10.57216146,19.84989234,6.52101072,32.82827312,13.57405907,-0.493191456,2.692017318,-7.336119248,21.76597601,Petroleum Refineries,383498.685,55720.47501,151925,137806.685,40476.475,53102,309295,40155,129570,72065.685,14568.475,21214,5,2
07059NDGCS141MT,II-VI OPTOELECTRONIC DEVICES INC.,141 MOUNT BETHEL RD,WARREN,SOMERSET,NJ,7059,-74.5044,40.63392,N-Methyl-2-pyrrolidone,107838,103474,100329,63174,45550,45550,420365,107838,88.0206097,0,0,0,0,0,45550,420365,107838,93.30184629,336292,0,0,0,0,0,135490.1528,0.589498831,0.410501169,0.283907664,0.136786141,0.095383694,0.003991553,0.057502431,0.220107658,0.145057518,0.108845268,47898.68122,0.051221522,0.948778478,113573.3486,434656.0748,330151,0.638513892,0.361486108,0.147365902,0.09867606,0.182701249,0.003041033,0.051385578,0.219423839,0.157782348,0.057969319,127090,0.057982532,0.942017468,116510,436700,-7.676428266,13.55932077,92.65492223,38.6214043,-47.79253303,31.25648663,11.90383168,0.311642618,-8.064799271,87.76357904,Semiconductor and Related Device Manufacturing,7997436.485,219458.475,2839268,5169012.685,61283.475,2704908,3013615.8,91622,914845,64400.685,6286.475,21706,3,1
07065MRCKC126EL,MERCK SHARP & DOHME LLC,126 E LINCOLN AVE,RAHWAY,UNION,NJ,7065,-74.260921,40.612743,N-Methyl-2-pyrrolidone,14255,16707,10921,#NUM!,#NUM!,10921,41883,16707,58.56590812,0,0,0,0,0,10921,41883,16707,79.90553886,33506.4,0,0,0,0,0,365183.5903,0.510286022,0.489713978,0.340513334,0.169842096,0.104086771,0.003988591,0.062560324,0.227784732,0.14974524,0.133091737,134154.4194,0.0525727,0.9474273,89146.77816,350342.5571,555208,0.519572845,0.480427155,0.319523494,0.212713073,0.053090013,0.003449158,0.063242965,0.228730494,0.14454943,0.128628774,202823,0.054042194,0.945957806,82644,378700,-1.787395636,1.933034437,6.569107002,-20.1543686,96.05715818,15.63955187,-1.079394288,-0.413483173,3.594486732,3.469646092,Medicinal and Botanical Manufacturing,4159029.995,267515.145,1199403.13,180930.945,56928.475,75533.29,4084826.28,251949.67,1177048.1,72065.685,14568.475,21214,5,1
